mu,sigma,gamma,LogLikelihood
2.256947789297362,0.11578748618309766,0.10710338465101994,-362.19479061103476
2.276941601113199,0.12776484444550434,0.05228914503752691,-363.41301106458667
2.259950493145056,0.13392851380170376,0.25137501582085664,-364.9414206425977
2.2683412230938313,0.10231140047981266,-0.11358159479694808,-361.3637102758361
2.251422305812027,0.10631704283745198,0.06476413263236706,-362.17695544347197
2.256893777190225,0.1169346990463272,0.11825875507973954,-362.3282490991356
2.2726419097816537,0.10325163872538401,-0.14064044436649437,-361.40063242986184
2.2587887164067753,0.09423319315164533,-0.10937674885558443,-362.8787360742956
2.2711984292592953,0.10647215891862977,-0.0985604152091964,-361.2453875952614
2.2567004631699907,0.11433893508535967,0.09564667598779189,-362.0683859734829
2.2752634191724597,0.10882984793883758,-0.11042797657908562,-361.4061020345154
2.2593951303597155,0.1154986457992713,0.08401709362355582,-361.98353736397263
2.2539473999507638,0.08896557815648744,-0.11820251722175729,-365.1047322244984
2.2604892231012186,0.11659273854077452,0.08511118636505906,-362.03361514890827
2.260553337019111,0.11657356653219898,0.0843980883377663,-362.0276788220837
2.2625549711726882,0.09653607134550787,-0.11926675893819867,-362.1855932610787
2.2737629156699612,0.10840058908566876,-0.10193175487325336,-361.3328324919418
2.280869587425724,0.11452260452071207,-0.1040133142002924,-362.0232821284869
2.274580590349331,0.11009655294490257,-0.09291844331676319,-361.40802167700406
2.2737999264911157,0.10871806876291146,-0.09927744252692806,-361.33955908344143
2.262475192379306,0.10228955437071781,-0.06491419065391375,-361.44679951718695
2.258323046669073,0.1055489249163241,9.387043632442828e-05,-361.53807243230716
2.276498899015835,0.12817511429132766,0.05979722095363675,-363.46679356806004
2.247343840609919,0.09864603051414052,0.027153109105910643,-363.2110265504517
2.2653422530432654,0.12384759559325247,0.11236765167984628,-362.7986795864786
2.2709015796086898,0.10296830159083571,-0.1287844492578455,-361.36218940344213
2.2841794525176473,0.14967178637896827,0.19640208175706708,-367.83366577405127
2.2695798224576476,0.11308365418527246,-0.02338197753153903,-361.453344949887
2.2691995833703285,0.09800996009989829,-0.16087295139218277,-361.8847180010056
2.2804410644875763,0.12439130975058023,-0.008353164743351663,-363.05911425553523
2.272120983896679,0.1031155574823998,-0.13757111378273512,-361.390023853163
2.265754146155997,0.09653621922411097,-0.1459209279272317,-362.1294580255511
2.2695798224576476,0.11308365418527246,-0.02338197753153903,-361.453344949887
2.2767876781522274,0.10012490072268555,-0.20435742188311445,-361.9326698893729
2.2661520732521603,0.09730772736544308,-0.14203687126260883,-361.9803848174307
2.272120983896679,0.1031155574823998,-0.13757111378273512,-361.390023853163
2.261870809991059,0.10885044368381402,0.0013403452089044894,-361.37724337462805
2.2536008487799295,0.10496711538320927,0.034005847348447714,-361.9485927683021
2.2767876781522274,0.10012490072268555,-0.20435742188311445,-361.9326698893729
2.2803460871374077,0.10343429722415304,-0.20312274885310716,-361.902128724924
2.264282756678684,0.11816414371216612,0.06814588893668963,-362.0378434018716
2.2686509921427116,0.10481342880356581,-0.09281680066619666,-361.237500666887
2.2648230704272696,0.10323598839370754,-0.07565461800022388,-361.3251739914835
2.2647364055163015,0.11566269652507459,0.04101731513824857,-361.7431070543539
2.2659680224730057,0.1018871416477774,-0.09776178088700153,-361.3975017431952
2.2624570804163424,0.1037923640034748,-0.05075791030215731,-361.36545613143323
2.2658129561786207,0.11374694930224245,0.014190396238541727,-361.53781440796774
2.2665812079407126,0.10328722990285047,-0.08982976553948578,-361.30020500850185
2.2785596606684027,0.12666747987471016,0.028558777832764143,-363.29939098765766
2.2666056084616977,0.11462870554017927,0.015814625254404836,-361.59905961783636
2.2624570804163424,0.1037923640034748,-0.05075791030215731,-361.36545613143323
2.262747434573155,0.10400901525125211,-0.05115540362421067,-361.3463809550109
2.2695726551854394,0.09536924352794458,-0.1886538845427453,-362.4299820988774
2.269172450852625,0.12985391829649606,0.13651139366782555,-363.72059556401763
2.2806751846022126,0.10481465124737885,-0.19305270914990982,-361.8499390152814
2.2917001261492485,0.10272992546040735,-0.30440217826848803,-363.5117720841665
2.2756379622606855,0.10461177276620781,-0.15296822158714976,-361.4746938707655
2.27557160757093,0.0989256786502835,-0.20548579229780536,-362.0182407882675
2.26530983133491,0.11649401612427962,0.04402959929963669,-361.8134510313676
2.2672127367644728,0.1129324693750532,-0.005071042428010448,-361.4505772898988
2.255428193149135,0.11526647415408917,0.11488498142629389,-362.27157119187007
2.2756379622606855,0.10461177276620781,-0.15296822158714976,-361.4746938707655
2.27557160757093,0.0989256786502835,-0.20548579229780536,-362.0182407882675
2.283488189713101,0.107001692799975,-0.19608116915712132,-362.06080203381015
2.2691358402968222,0.11084316972978206,-0.040568376432210375,-361.3134038170508
2.27268744430711,0.10519162404842053,-0.12287005122581889,-361.31396132007904
2.250853670271053,0.1140740459917654,0.1419797983297217,-362.6412420118927
2.2691815553894896,0.10004275539541409,-0.1417770292678982,-361.592796684631
2.2635521207858065,0.11160492275045794,0.013205633520118942,-361.4443225473364
2.2742830473615214,0.1068326609070566,-0.12085088508042421,-361.3488174437786
2.274420273381478,0.10444587087811928,-0.14427057538591623,-361.4159051188461
2.250329940546297,0.11248954263526237,0.13155601477680132,-362.5695438092394
2.2691815553894896,0.10004275539541409,-0.1417770292678982,-361.592796684631
2.276841526802561,0.1064456905149105,-0.14577762427778293,-361.4931657591305
2.278142642592781,0.11069225613831613,-0.1169912898491647,-361.6221670589073
2.260517570280249,0.09942937842240525,-0.07531332867688453,-361.8029580892614
2.2577075502366597,0.09565736143708205,-0.08712494482423527,-362.60657394710506
2.2635316913872656,0.1000711194277803,-0.09450488515398892,-361.61435227216265
2.2708776895530076,0.10098121796853117,-0.14707928007004514,-361.52701432859396
2.2755188341908936,0.11114308903097123,-0.09089772337798294,-361.4915619958256
2.2915829697037022,0.12405744976747221,-0.1047202054501226,-364.043877729913
2.2696117831076306,0.10657993678478138,-0.08447689281123602,-361.21632146263767
2.257979459470668,0.0940696888307361,-0.10430541836202104,-362.97229018162176
2.2632699795325206,0.09633659214931098,-0.12691520154347247,-362.20555686639665
2.2686887720777134,0.10997963260925266,-0.04504403979363996,-361.2730765784669
2.2717600980498847,0.10615454519018146,-0.1062295905127194,-361.2634666506102
2.284240749005393,0.12432039282722426,-0.040952726849300784,-363.31420646745454
2.2529674297689244,0.11538799808392643,0.13568769475398262,-362.5276890684337
2.2739301912937417,0.10755157286294811,-0.1112248024478396,-361.3320071314982
2.2518448880929327,0.11509598573084397,0.14228254938477852,-362.6221326881121
2.2705359079148457,0.1126936445432777,-0.03535995832025066,-361.43343926786014
2.289286640350794,0.11658673574917874,-0.15486178950030066,-363.0384630212498
2.2529674297689244,0.11538799808392643,0.13568769475398262,-362.5276890684337
2.273383416163777,0.09704477892812607,-0.20427910814820605,-362.2159807794744
2.271947710983277,0.11631780067558471,-0.013381265528751785,-361.7573506114593
2.275771871436535,0.12077522973478513,-0.005149217372941814,-362.36048173507044
2.284281039759129,0.09697640745243119,-0.294240519675664,-363.2772720492019
2.2599329183460553,0.10428823758331239,-0.022699676302296256,-361.4646065888437
2.268314197855799,0.09988441164215144,-0.13641724991372275,-361.6008565285113
2.271947710983277,0.11631780067558471,-0.013381265528751785,-361.7573506114593
2.279855940009005,0.10937263859975581,-0.1438223682042248,-361.71273119877685
2.2944406419505277,0.11911054232927894,-0.17338034276297853,-363.95605890338527
2.258968669661491,0.10457780499863147,-0.011945955446952615,-361.51404933364427
2.272614305780715,0.09918073434636245,-0.1757240845136215,-361.8042140380843
2.257833868810179,0.12178884376695946,0.15403055501221816,-362.9029862627164
2.2803613597487375,0.10948866158937674,-0.14701344779977008,-361.75614102335635
2.2862324359108928,0.11414030659539053,-0.15060507649782004,-362.5095266613946
2.258968669661491,0.10457780499863147,-0.011945955446952615,-361.51404933364427
2.269017626069723,0.11340942278500105,-0.016950400816009337,-361.4761606962933
2.258093098889181,0.12164730216313305,0.1505663582738979,-362.8614494478181
2.259639350319085,0.1156117786548733,0.08225869922189091,-361.978242364345
2.260748567561422,0.10686019932357388,-0.005568074751652186,-361.39172818106755
2.258968669661491,0.10457780499863147,-0.011945955446952615,-361.51404933364427
2.2583596016089658,0.10331844182196219,-0.018866725703519296,-361.5992610769099
2.2589018767796594,0.10502795249572179,-0.007283127880513761,-361.5082867243834
2.26304313334791,0.11647285735664693,0.06262921927140784,-361.89039059956883
2.2624777508037828,0.10907762316736869,0.000628646514173572,-361.3602010551242
2.254538446511316,0.10136856751204829,-0.005239461604238837,-362.03310167503145
2.262933506802367,0.11745108530379351,0.07231131554848358,-362.00574238273947
2.2696228291307188,0.10595817676756636,-0.08485958592044818,-361.21716934048237
2.285801937182506,0.11292620050545286,-0.16283189282854066,-362.4077097313333
2.2696023588543226,0.10593770649117028,-0.08488005619684426,-361.2171832307841
2.258446944697511,0.11608786646055246,0.09623877866274301,-362.10974114645165
2.2696578630694733,0.11442583789396929,-0.008957195581066342,-361.5605886963018
2.2695761084302046,0.09466583929116353,-0.18608179996316584,-362.56061707183613
2.273406104818026,0.11037834089355715,-0.09055905885534549,-361.3812655804546
2.26927701842563,0.11466731011752311,-0.024488878569334738,-361.5768043021567
2.2911614966555955,0.12795066650676024,-0.09102681385221847,-364.5380318937146
2.2914339683207774,0.10180795598612889,-0.29433746730159366,-363.49944059810935
2.277433258902627,0.10751325236041762,-0.1229249670932154,-361.49392769696584
2.291766838602961,0.10718494664954453,-0.20389325736837643,-363.01922338982405
2.2822328387696174,0.11259749658783777,-0.11672373295768997,-361.99905371260303
2.270653624862341,0.10606118070678461,-0.15896762142179327,-361.3342195107086
2.283496782049821,0.11269257026301081,-0.13619665341151974,-362.1359056777863
2.277433258902627,0.10751325236041762,-0.1229249670932154,-361.49392769696584
2.251855157861725,0.10204196388840242,0.24334580081520746,-362.85652936012224
2.2903033304022204,0.11320455808496548,-0.24106162378430424,-363.1133974652018
2.264172878101025,0.09460189820959569,-0.13340432057075707,-362.51449036248806
2.269573910951251,0.12009979392776562,-0.09078421448774274,-362.16713244775815
2.255405994763081,0.11190038166447248,0.06361821838089265,-361.94445695872696
2.280056996098212,0.10844329410761445,-0.1035291457296002,-361.64375403928193
2.272899132218662,0.1159793070567238,0.12896354399929086,-361.8479994705678
2.255141757743322,0.10005681416069408,0.1428217687473362,-362.3072773202632
2.264414274286014,0.12492908775766944,0.25391274199240993,-363.24244240149767
2.265568022598447,0.10617099208292019,-0.03825344833132602,-361.222404280371
2.2941484747248846,0.11066468822896415,-0.16693941428758935,-363.31921236006315
2.280086878405547,0.12268646493477718,0.13247316134016884,-362.79749234341887
2.2729008690093404,0.1159810438474023,0.12896528078996936,-361.84818136861264
2.272622822013228,0.11379069051161675,-0.022877162257437723,-361.54688706284503
2.265568022598447,0.10617099208292019,-0.03825344833132602,-361.222404280371
2.2857396887856267,0.13233321908298926,0.43554960940189485,-364.7466631480916
2.2658628992805294,0.10650926530505703,-0.03362834582009135,-361.2165084618219
2.247025021063794,0.11419195188224925,0.2603558509271236,-363.46851117877
2.265322626362056,0.10458368026286158,-0.17735496781576898,-361.44816270639814
2.265568022598447,0.10617099208292019,-0.03825344833132602,-361.222404280371
2.2857396887856267,0.13233321908298926,0.43554960940189485,-364.7466631480916
2.2595891558340413,0.10027768723878226,-0.03569471194419999,-361.73234262398137
2.2620384611251,0.12860601973213254,0.2613892152318465,-363.92548318328016
2.2623545920726555,0.10031180053490221,-0.3152397771366741,-362.70525221082386
2.265568022598447,0.10617099208292019,-0.03825344833132602,-361.222404280371
2.280968828863766,0.14094854590651876,-0.03325828400649032,-366.1063285781956
2.2595891558340413,0.10027768723878226,-0.03569471194419999,-361.73234262398137
2.2795238128135584,0.12107739363241192,-0.0012984666772401995,-362.5556259700449
2.2624110265324684,0.10041212496150238,-0.31128852696862197,-362.65172037066236
2.266818780603424,0.10709080527212055,-0.010485625561371833,-361.2090361884365
2.260798086530594,0.11121000145474125,-0.1694016769369186,-361.5947271790091
2.280564320972599,0.12229901835855207,-0.014139875065335395,-362.776622432195
2.2646108906141036,0.1063867803996047,-0.030275173491999836,-361.2431839967526
2.2640804935171026,0.09834035120684408,0.0888389123855971,-361.82801580748946
2.2660687795305297,0.10059367685751257,0.08587812717268604,-361.5490744117723
2.2612656398815787,0.11143449978419956,-0.16507793305949856,-361.5780480072286
2.2403854956193308,0.11966687548552588,-0.6125319854620329,-366.57521601100524
2.2628309323962204,0.11039492484373313,-0.12506460293601993,-361.43016285594996
2.2760260063664903,0.10968544598047256,0.110527635808599,-361.53347862368895
2.277048335403377,0.11168728008983345,0.09671491023221367,-361.6284456565057
2.2653064837591326,0.1003860121402714,0.07799375069573657,-361.56278564056345
2.257582351883893,0.14343419480178432,-0.6937653237568273,-366.5874113016529
2.274727345517165,0.10794760523318701,0.11453265838031876,-361.4625843061905
2.2760260063664903,0.10968544598047256,0.110527635808599,-361.53347862368895
2.273874216731133,0.11210092222411028,0.039618603686999446,-361.48019868061243
2.279448395781688,0.11145120962188655,0.13834732957579352,-361.81003171979074
2.2675413751823896,0.11127238294291367,-0.047031689867437804,-361.33890536446006
2.2827028176953266,0.11069877648590472,0.1999734689268894,-362.1752294371402
2.278239989720041,0.109958689759589,0.14237689567966658,-361.7098746753009
2.2727987339256424,0.1082163128967188,0.08140182583368424,-361.3480882274916
2.290483867991683,0.11606835074359313,0.244407310710955,-363.15723520647646
2.2728355745304585,0.10970883259296381,0.05738955858350275,-361.35611165471045
2.2570384248709954,0.10644275842439181,-0.13124724792307008,-361.6984139122059
2.261379736331547,0.09848714945426121,0.059342025655098496,-361.8560638773573
2.2589412420840307,0.12867259744935997,-0.42197127600696244,-363.73898731683795
2.2891502646339363,0.10863911547923402,0.27819235327836467,-363.27014920700844
2.26131345564241,0.11641340881914598,-0.17655920711177567,-361.91049186209176
2.2570384248709954,0.10644275842439181,-0.13124724792307008,-361.6984139122059
2.280500018272148,0.11207339650023697,0.12664251465065127,-361.87456359164014
2.262670965143747,0.12619918608535555,-0.33552635944580994,-363.2156446721575
2.255183280418955,0.09822239163266779,-0.10944545902920225,-362.48340753523615
2.274155519063844,0.10699404269774476,0.03442792739147281,-361.31131293376546
2.2794088594275554,0.10461420688901014,-0.13723028608274732,-361.64654058823135
2.273993272188482,0.10721209064530841,0.03329226865600342,-361.3066525920958
2.2659769755658874,0.11650447705942406,0.08751341599141267,-361.8505990517914
2.2620335153374445,0.10246591972675864,-0.07067738881593863,-361.4619265399416
2.281339230958962,0.10619101466128383,-0.13858184241070254,-361.7637514211149
2.280875057249058,0.10002732858901651,-0.26763602723267305,-362.4419516056315
2.2511849681082596,0.09829826527594082,0.31454314761199303,-363.83467910125097
2.278031221155936,0.11137158109171484,0.04004169007418233,-361.60105791769803
2.2620335153374445,0.10246591972675864,-0.07067738881593863,-361.4619265399416
2.269144660085312,0.10292241056732881,-0.12431335523095194,-361.34731225339914
2.299304461045884,0.11750622250355983,-0.023421086751485767,-364.21292883760816
2.2686381909381885,0.10267782608850672,-0.12422365081554773,-361.36084561100955
2.2661676432719706,0.11522994618081701,0.1623229709315212,-361.86169882328977
2.264394020003869,0.10500264199206141,-0.06665881494696116,-361.274102439625
2.2637694364393806,0.10643804358508414,-0.0029761225493365184,-361.27222154728594
2.2664929534165648,0.12669990516339938,0.19814805063291754,-363.3286602924879
2.2870257981932385,0.0972709675233203,-0.3297232785408133,-363.71795160939166
2.2838411423890252,0.0969750139804735,-0.3063442919994033,-363.3149964683315
2.2630228646041814,0.10225149799393504,-0.17291881235231327,-361.64612388072584
2.267476861862037,0.09211144062721113,0.002832688080056208,-362.74889257453805
2.259822412212588,0.11387339251365042,0.043303864390838935,-361.7707771638771
2.2830297490600526,0.1115784380475323,-0.32835774658159683,-362.5631614043653
2.2838405046096826,0.09897591957972346,-0.243862051235678,-362.69212322623366
2.292042061892075,0.12621572277766768,0.3532790541911667,-364.2523854358817
2.2665385881933675,0.09190761841881044,-0.0755760363479404,-362.8753558138471
2.259822412212588,0.11387339251365042,0.043303864390838935,-361.7707771638771
2.2603927102469004,0.09481926661830062,0.3338483720832695,-364.2132315380368
2.2643905329274285,0.08990290227705064,-0.09284360210887532,-363.5843207792722
2.2722231512546855,0.12521098008974826,0.04066219547533246,-362.90737854075803
2.272512508903922,0.12471284125896005,0.038231917012188844,-362.8348119124799
2.259822412212588,0.11387339251365042,0.043303864390838935,-361.7707771638771
2.2722592482576798,0.12474234857573577,0.04973650990268342,-362.8393427051103
2.2665803401638978,0.109276279851475,-0.35716868254812645,-362.0595495270424
2.2708592560649143,0.12395104363517047,0.03765246693024497,-362.70446234720487
2.2580459961605484,0.11237172229751784,0.05295173157069881,-361.7772925756955
2.2564712658279116,0.10261937796539758,-0.3028307553033143,-362.7625881507063
2.2569690275023806,0.10979259282102577,-0.003955984229136682,-361.6676105287511
2.256555217264788,0.10968760182871051,0.007554883301555602,-361.70034012305075
2.2708592560649143,0.12395104363517047,0.03765246693024497,-362.70446234720487
2.2654999126894677,0.11840081234766658,-0.06477383820245228,-361.9656224819763
2.256507302607134,0.10629884014199958,-0.1765196621621843,-361.8427893134652
2.2839471997422804,0.12825702652089133,-0.32322354090497957,-364.442649628861
2.26293206395936,0.11290599462195001,-0.06859879868751545,-361.52297652910084
2.2692098040980073,0.11214098463420905,-0.024830504417302796,-361.38780528665274
2.258485325616237,0.1096538711766899,-0.4675825533592263,-363.2976219077566
2.269839114546973,0.11298875574889845,-0.022730554635357517,-361.4481289092452
2.258760203294995,0.10935173404871892,0.1752178825482562,-361.8572649216672
2.2607899212777145,0.11156322925235919,0.21262620820553024,-361.94868409480443
2.2692272764115433,0.1121454201333285,-0.025241011114289322,-361.38810780325736
2.251366841167723,0.10133261970292534,0.18296836152724336,-362.6994343742084
2.2507784039994543,0.09526999851206189,-0.020523701653147267,-363.3342200518171
2.2662637653337736,0.11011053981097643,-0.026839900234677527,-361.2943614991273
2.266763200159746,0.11091682245671998,-0.014228777074949375,-361.3287997929801
2.2548963223820846,0.10468753541074877,0.18013784044920628,-362.15735991302853
2.2624674165949434,0.10403728955876754,-0.17070968107555543,-361.5524831900404
2.2703855288707175,0.11352502154695532,-0.01781037933326594,-361.4924044237324
2.27165417214493,0.11456437841087327,-0.023958681832411132,-361.591589878249
2.2667363303838273,0.10365863708854532,-0.3689533310668739,-362.47848900697284
2.2656611605921437,0.1032271154577123,-0.3461941202016211,-362.3802801804891
2.262758302085681,0.10539174271271476,-0.06722838550808607,-361.32163748980645
2.256812864564011,0.09866338306262458,-0.07890915737843758,-362.1831163710823
2.27165417214493,0.11456437841087327,-0.023958681832411132,-361.591589878249
2.274746245549903,0.1125809411419341,-0.32129820076665927,-362.0598039657583
2.2913776847053513,0.13129133253875822,-0.14368196746513184,-365.22365163758883
2.262663702632865,0.10547652712156633,-0.059633769762462076,-361.3192983200024
2.266607695733627,0.1092898277012486,-0.06300095838523508,-361.2632808218897
2.2679269232070847,0.11759169213624533,0.377549121335042,-362.7804906872127
2.2666967529347524,0.1091942633266016,-0.07082562883603497,-361.26260880602257
2.2598795950130346,0.10907144289779185,0.34161706522976987,-362.5539928816599
2.262663702632865,0.10547652712156633,-0.059633769762462076,-361.3192983200024
2.2826610773725347,0.13793707524189713,0.7570976544131404,-367.3680874983756
2.2675385278021776,0.1166976626432686,0.34528753860030914,-362.56645669676044
2.2650328693575617,0.10785349226842224,-0.056720468976073204,-361.2508576852073
2.279615035249796,0.1234977807218471,0.014936977421960818,-362.8777131031817
2.2622888672415566,0.10519121112463728,-0.054166179553364904,-361.3359978212206
2.262940434689289,0.1056871679940932,-0.06367043624315373,-361.3085013788261
2.2629357403565855,0.10572280619837195,-0.061710950150460735,-361.30713327828227
2.265505490486511,0.11120740546414454,0.09111494545148079,-361.46343358054907
2.266083652002594,0.1098230977672033,-0.005847562731400066,-361.29038397567024
2.260124339311823,0.10573312370422291,0.08088754065790335,-361.5172843889065
2.260479216640309,0.10561886202080793,0.053211776326620414,-361.4578506911692
2.2646057216418667,0.10698612846479497,-0.08276204000631673,-361.26619573848546
2.265505490486511,0.11120740546414454,0.09111494545148079,-361.46343358054907
2.2707568965220863,0.11268003679577504,-0.09123899370779083,-361.4569972088373
2.260124339311823,0.10573312370422291,0.08088754065790335,-361.5172843889065
2.272062922705492,0.10964623219139334,-0.23368082128353507,-361.57674763962063
2.258243967088718,0.10617403189300567,0.15122117447804304,-361.78688092111366
2.2720950807896334,0.11217582392745015,-0.11599472191824316,-361.46985727141583
2.2613521971349573,0.10423092654582909,-0.04370149343001678,-361.3967138860144
2.2569363994798275,0.09996456030416646,-0.04370519540333141,-361.9665750595096
2.2604760851984484,0.10343060540854086,-0.04233981446163204,-361.47079730871064
2.2538004720542353,0.11048088414011155,0.4723098877798394,-363.9732464017907
2.2770549968183094,0.1120451276801222,-0.30414580828727994,-362.0781791454559
2.274392985482893,0.11455789970128974,-0.15605781201097857,-361.7588186356937
2.2766822105944895,0.11072632066688691,-0.34704908908459253,-362.1878775986634
2.2774240139264976,0.12198031721215204,-0.00889031215680885,-362.58056877500707
2.2700826971052246,0.11285286512823284,-0.03916795566182513,-361.4404428569071
2.2746660638395526,0.1147174407264585,-0.1588985571752748,-361.7862113026239
2.2790723319039676,0.12010647016076181,-0.1312421605741593,-362.5209867779149
2.266193021740227,0.11366321180878584,0.12737459139038165,-361.66732835793294
2.2737351737807208,0.11391435542955905,-0.1556519563668995,-361.68483944586654
2.266665423989906,0.1139540043604062,0.12025499599526657,-361.6675533637437
2.272671886379775,0.11145070519999987,-0.2590977867974835,-361.72831300265835
2.2779489207304437,0.11617913311247154,-0.27636256527966185,-362.32032575267874
2.2665896433426735,0.106985541072029,-0.15414144090630413,-361.3255916729876
2.2717959583990166,0.11162723128332067,-0.17213512259033273,-361.5100560606644
2.258056072917653,0.11225235836808171,0.38659429803591444,-362.97919105367436
2.2642061647145404,0.11131828765411599,0.1104191240482898,-361.53499702075214
2.282167494863324,0.11701966328582881,-0.44928145110166795,-363.3559864887199
2.2665896433426735,0.106985541072029,-0.15414144090630413,-361.3255916729876
