beta_0,beta_1,sigma,gamma,LogLikelihood
2.285559397358229,-0.00036621622174526147,0.130401433284846,0.04564202010392053,-363.8132981666193
2.2818929320113575,0.00034133165764965484,0.11268055776481889,0.13047890113214364,-363.34951692601646
2.2512941429022835,-3.854405653186757e-05,0.11277202875906578,-0.18479833247313884,-362.414744538172
2.2687362121486605,0.0003880444657896399,0.11602173839742302,-0.06520867701362607,-362.4793936526676
2.2404623839499327,0.0002588999750953274,0.12346288979673704,-0.43752075013927894,-363.9359441642943
2.2506411373233677,0.000271956162119339,0.11201079861137644,-0.2373823189331167,-362.0572772152181
2.287890282712076,-0.0002313726554194135,0.10711919298610507,0.07261423569072645,-361.6606841980988
2.290233240797199,0.0001817717314707254,0.10867655446221948,0.10690409308676253,-363.6637660491105
2.246328109723103,0.00020498124106786892,0.1111869176570126,-0.26017666557839836,-362.4774351215402
2.274809011043338,-0.0012199683389474178,0.1121506485326546,0.053369984695271815,-366.2101548901271
2.285201160312439,0.00020011859302350113,0.10794622254028202,0.06944472680606803,-362.972153943751
2.2828300469076392,-0.000493114894955886,0.11310931427193997,0.08794271128360891,-361.72189889857316
2.289775283237464,-0.00044370257705575407,0.10884408746551232,0.19617926535510322,-361.9036307432114
2.284290352334005,-0.0005762242021670969,0.11602274563534004,0.08985569978768383,-362.0591644092809
2.279081751485148,-0.00045718316746825536,0.1063408674398624,0.05862365321889544,-361.4645740821439
2.289491820920037,-0.000301509594721835,0.12321233914550841,0.15038615364153327,-362.88886398152613
2.2822810261062747,-0.00034882554502419215,0.09856755834571573,0.14793743623565941,-362.1057577004648
2.2836359575083844,-0.000368233353676791,0.10305739771053511,0.21536180652530418,-362.0426417500072
2.2851445226327933,0.00014286995066528207,0.10481007227754514,0.21137422766611572,-363.31740326426564
2.2777188720334096,-1.196679232632689e-05,0.10977455844451622,-0.056686030749424604,-361.48106588905495
2.283111893306863,-0.00010980167117456084,0.10381675132373246,0.11069197380455714,-361.77956252767456
2.2755785851668335,-0.00039581554836699004,0.11502481794608159,0.06347395644709002,-361.8609865629614
2.282235781052137,-0.00024176374622598482,0.09884540997832786,0.028288780499941803,-361.6973891708478
2.2805531766712352,-0.000805952715085411,0.10019001411714541,0.022195760928729092,-362.87710508459503
2.2771736380325303,-0.0004925671379903537,0.11267375726304285,0.033092802245548,-361.772233585954
2.283016490500232,-0.00022765947134889715,0.09745694593622525,0.027135190817286145,-361.91987629103295
2.269871943212779,-9.887895665395402e-05,0.1091147978190811,0.10260029136858283,-361.37240284997233
2.2800375692390733,-0.000541336723518844,0.10758096710618371,0.01843114946616116,-361.5459063927228
2.2781294888813486,-0.00011819937103965246,0.09022438598916843,0.07081604489806667,-363.5612392914204
2.2650652594758394,0.0004749138987883711,0.1267547497702008,0.1324241855233132,-363.6691821334683
2.273276551785755,-0.0003037707683132591,0.10459676540706953,0.09237348891006042,-361.4797766064433
2.2844692756259577,-0.00047296064226182323,0.10489393627845657,-0.01875707589513449,-361.2970655842811
2.302804711418088,-0.0004977157217729008,0.09936051186361237,-0.19898702663998524,-362.67620135793254
2.2858636470158276,-5.6242863756385286e-05,0.10448157872866884,-0.02801203089332131,-361.9124314158979
2.274395657207491,-0.00016745424011979293,0.11319304815024693,0.047509897530511644,-361.4827635373509
2.2826970842170033,-8.468228197233569e-05,0.10587464752599152,-0.014063332521237103,-361.5443411969889
2.245131710155269,0.0007672261833774623,0.11637831956196895,0.32007454700090454,-362.9504057859719
2.3027738709080205,-0.0007301155711454057,0.10203597102330611,-0.17788475988528704,-361.9844292453331
2.285009303443888,-0.00023095299488308128,0.10738762458166975,-0.013673071073200366,-361.390683469632
2.28894296097387,7.05136685634566e-05,0.10799390674411016,-0.038186988185711,-362.75451255559614
2.257788940757371,-0.0005085891132708463,0.10992980929180839,0.19842957739338168,-364.2375193651987
2.271293121765205,9.639802808429729e-05,0.10430174972549866,0.019765792453361658,-361.3847315376677
2.2773572806097753,-0.0004957212824895278,0.10097841323428051,-0.016237340128223088,-361.73403780553684
2.2723861811779273,-0.0003153334771549067,0.10693744032883959,0.033124723013882446,-361.4006969059435
2.2406520559301364,0.0006780876148220761,0.11424064087811603,0.32221294028745356,-362.83454722836854
2.2654352868143204,-0.00019078393753962464,0.10572267772128467,0.11301617693854837,-361.6569215942226
2.253712816487641,0.0003079121166218531,0.0952097516025081,0.1052838147814156,-362.55959508703626
2.2810300120663087,-0.0013141268438279813,0.10477723179969613,-0.03000579976413803,-366.16654784679525
2.280649006587043,-0.0005568614863479723,0.11687730575414484,0.016831731660123216,-362.0874379533226
2.2381479305031067,0.0007550731508993483,0.12804061381085857,0.372223977874355,-364.47181613455126
2.2660714708632512,5.550750402131963e-05,0.09965861650302958,0.04376904355457797,-361.5575492633524
2.2803175095430874,-0.0003613800946146341,0.11448500186949248,0.04132299932063309,-361.6365548594889
2.262307870775289,7.893325923278405e-05,0.09366738880563148,0.01250943882096283,-362.4902056368349
2.279140736793171,-0.0008654118256573771,0.10882756952185951,0.0017312809965509095,-362.8735430939539
2.265841065164553,-2.25792696654691e-05,0.10238661288291953,0.048146893257274,-361.37338524095713
2.264003737724707,-0.00040132244201973133,0.10182989768249864,0.04597696355100819,-362.5567410279468
2.2713104304174863,0.00013066983139389896,0.09711946890561672,-0.029562512413971145,-362.0280647376748
2.2702602925759954,0.0002838643202079774,0.10529120356710144,0.04125171618136017,-361.8096205897264
2.2616694309349143,5.16193208320013e-05,0.10065950702389434,0.0812232284975921,-361.61379727423724
2.280475640012543,-1.1038037265787053e-06,0.12601685189904888,0.11955398167444774,-363.2663160761484
2.2740280530165555,-0.0004091987765304077,0.11654437582823896,0.1280853125716934,-362.228755146779
2.2734601586574077,-0.00020340117963687818,0.1073431365472486,0.027805989922227388,-361.2247303405068
2.27444146296642,0.00034195562358049357,0.10569831166390935,0.046196746006469204,-362.41007105818204
2.3378959600608993,-0.0007755883766146907,0.12347932560415069,0.14630392389952973,-366.9969620730203
2.298166403721887,-0.00022289886336760985,0.11313401803056601,0.08542980741659865,-362.76927958293476
2.269188235217432,-0.00010792055214721885,0.09955104006249715,0.04102765070733245,-361.5520852063919
2.274173622925707,-6.006037320644447e-05,0.11657648661654897,0.02145970145585667,-361.78119575031513
2.2792275539264426,0.0002046643749360504,0.13715119624006758,-0.03915496725881179,-365.722502788419
2.247840591637653,0.00037330706389288645,0.11731118087596834,-0.08164800990801735,-362.25362187560614
2.308883088672452,-0.0009277445450317022,0.10782886381719532,0.1420733937169462,-362.53468355661755
2.2739754591272376,0.0003730108427318713,0.10463110459242625,0.031108541739747565,-362.54432471901504
2.2636753312776485,-0.0001907479699742498,0.10340200144756093,-0.012412638190704496,-361.65095477283336
2.2555205904577003,0.00016257712817887302,0.10304820845964174,-0.04469252095953588,-361.56583408680825
2.2630536890491544,0.0006525830772430075,0.1102410907694014,-0.003395908864600671,-362.7544860079925
2.2467072698203165,0.0006426769120366089,0.10564718070860826,-0.06967685284196229,-362.00826618303444
2.2540352376628157,0.0008863916803994874,0.10071226732680053,-0.06038753081350955,-363.66110525437716
2.268894522043456,3.1648653171570005e-05,0.11100500665249416,0.04191784619947159,-361.36719266978974
2.2585964040974944,7.861345568538669e-06,0.10279626730302106,-0.026564468424841992,-361.5961834259903
2.261425519446606,0.0003913285523667275,0.11517704629134488,0.01132611781711697,-361.9901197768183
2.2557987891658944,-3.0817789468661505e-05,0.12112792792201472,-0.02743700545486088,-362.7139890525395
2.266503040253538,-0.00025725208750426997,0.12648243874850068,0.026606630480767876,-363.369290370794
2.264663544123126,-0.00012493463655998725,0.12635701199431165,-0.025533213843322827,-363.1646759082946
2.26776932566032,1.7577641764488527e-05,0.10831846695543865,0.03375689043355161,-361.2517836148884
2.2674430665059853,-0.00033425278005767167,0.10699919882601795,0.02172129417603025,-361.7283765770829
2.263863668952953,-0.00016233337730009857,0.12637883979367934,-0.06290538489306352,-363.21047625918567
2.2689820866719312,0.00032120126869540736,0.11400703512154416,0.04470258803057125,-362.0543096231867
2.2421512080099313,0.0008806560467055288,0.11508732715684628,0.35066711189906874,-363.2060421248586
2.2688266984709777,-0.00013133624664638053,0.09783379554858088,0.0008203945735487678,-361.73059036776186
2.2552818132989723,0.00046136370566501655,0.10550400119996783,0.20375182532514025,-361.9688536052686
2.276769925355193,-0.0012050488437947598,0.10810402217128343,-0.04363032747133526,-365.66615177187316
2.2770292481969365,0.0006196780119656803,0.10643982821705066,-0.07326510709858741,-364.546392887767
2.2767816890992663,0.0007865670370304285,0.09669289248324568,-0.1360152319993203,-367.450934931381
2.2647001302180243,-0.0010775788440907036,0.11454867048519432,0.03280950869027807,-366.90182552907646
2.2445435162131253,0.0012162578020436902,0.11090009943027693,0.3607484689316396,-364.94261231087216
2.2534413792512216,0.00035146424594228044,0.10612530753029895,0.23874912152733999,-361.9764826211431
2.274920200202102,-0.00012951895323109948,0.09460637395445214,-0.17654194796601724,-362.44264518184144
2.271850701560517,-0.00016956971975756575,0.09663378601001756,-0.09810255804972184,-361.9053280595546
2.2783537395167737,-0.0006782922212799762,0.103011714895298,-0.19033604915828325,-362.3457229972929
2.2575183143938946,-2.5549538359428172e-05,0.10463558024266247,0.1895996045820136,-362.0539165782907
2.2405324102190005,0.00047841454185793117,0.1117977667649096,0.5255671468429847,-364.37002901774804
2.273024251730125,-3.472920067706855e-05,0.09569378820993278,-0.13782675571595698,-362.1522852169791
2.252608648029871,0.0002761202358902223,0.10692407071414438,0.3274354503520932,-362.46316500763874
2.2558033073780646,0.00016097544955116303,0.10367585223510178,0.20376949890280158,-361.920704890441
2.265669844175815,-0.000435761453764319,0.09762212319314854,-0.0318791691995716,-362.9802515223615
2.2549526122541494,0.00030901573155295097,0.11010649910255378,0.15072841582756794,-361.6863520296835
2.274849240548077,3.840638499255541e-05,0.09816400159988635,-0.10957258960129553,-361.89908772660294
2.2590111409506237,0.0005679842778471497,0.10973929982130108,0.053725072908318926,-362.077815195963
2.272191500678931,-0.00029207753522511294,0.10368631795611469,0.07815964915897353,-361.4944869044881
2.2838889984631785,7.183451436537614e-05,0.11042154821736765,-0.037944249303289296,-362.2104877626007
2.233177454471065,0.0007743577357273306,0.10670402959545541,0.22448629246897472,-362.6975614692687
2.264687407351238,6.879763453403969e-05,0.10890661012731169,0.05711569007132155,-361.319679464123
2.3045602568136605,-0.0004415908186892688,0.10129418037101494,-0.11584440646747671,-362.8032735786888
2.283286968440767,-0.00030804342061841665,0.10825253290876721,0.15011489475454645,-361.56889921293157
2.2615153632756613,0.0001833653503367971,0.1103165077691063,0.20054055595628414,-361.7057589226158
2.2574463763251904,0.00013047625612659403,0.11140617279972923,0.23761539270126178,-362.00150237050394
2.2792676888761036,4.6961472182073755e-06,0.10391281249506779,-0.13233838254889774,-361.6621731177951
2.2677290970713044,-0.0002620885138376421,0.10911811380584684,-0.36461557806476286,-362.287288794116
2.2468310461310477,0.00027285779821934917,0.11221818213584386,0.14883502668607654,-362.19860001039547
2.2973339762330087,-0.0007611981762014289,0.10783565466637256,-0.3382496500362056,-362.0816324014514
2.233669796647785,0.0006087845007524628,0.11351353647911318,0.33176083478301005,-363.3101323861575
2.3108099737141603,-0.0007496645110342713,0.10345333092813026,-0.1133990097041153,-362.46412320115485
2.2774698273206972,-0.0009807019795096783,0.11849773824490092,-0.20504522949356166,-363.8374979989454
2.274349335174017,-0.0001822722935388212,0.12262231185119618,-0.15881656240696898,-362.4825248344473
2.282291322504098,-0.000981680026755482,0.11589099776019704,-0.2632220111890784,-363.2499451207537
2.2750806799529757,-0.0008766670906238494,0.11857914961485527,-0.14991312270601867,-363.59020433757667
2.2881688099648536,-0.00023032841227946092,0.11002772798228017,-0.3990909709823771,-362.53115625929263
2.281443646538194,-0.00038978575385690455,0.13130932124302622,-0.298916116986317,-363.9698184709297
2.2801255808622067,-0.0011129035975512153,0.13079824781310875,-0.29873075475300576,-365.29160862163195
2.28083376061703,-0.0004430452250857621,0.12770147273113694,-0.03396677267561259,-363.32536234027157
2.278919461482438,-0.0001424010375268508,0.11666291831255447,-0.26276590680685225,-362.07921254423474
2.2808324807079354,-0.00032755019233993556,0.1158993191173941,-0.3544296704545662,-362.1225786976911
2.2821790006602587,-0.00044911837111561895,0.11058685386255285,0.10826506385039225,-361.58185695514965
2.2824771778052364,-0.0002642571999935234,0.11465642396282265,-0.12207740707022852,-361.6519748082473
2.282148763287085,-0.00016175327895546327,0.11390619524185217,-0.10163420346186539,-361.69142479135314
2.2781177567326663,0.00010911978384451932,0.10232927827328434,-0.1766651046442699,-362.0848523530455
2.2747404976959555,0.00024403427184464962,0.11038859601828804,-0.6862512523919876,-366.2551589736799
2.2731709375538762,-0.00046788241554572595,0.09898093304339743,-0.3452113636957834,-363.59793826944866
2.2765442458989007,-0.0005748000592267141,0.10381208634051795,-0.29162925836527465,-362.45127630076877
2.2821678777506946,0.00012152828041791467,0.11200164770558872,-0.029432400185976752,-362.2958875038124
2.279651132334616,-0.0005284535955187498,0.1084944206985648,-0.10590531503674983,-361.47508359587016
2.2902650875288977,-0.0010687342858843804,0.12343723265004956,0.21790578512863176,-364.5064290882032
2.267554007737275,2.685917881852472e-05,0.09270997749675555,-0.09317360418391019,-362.69436641443747
2.2694879870299265,-7.325582747417652e-06,0.09644597342301316,-0.08898735491907234,-361.9248682194664
2.3019265198848875,-0.0007469024154589115,0.1214444683681093,0.3706475925704611,-363.70138196018115
2.298439844209609,-0.0010540440994744834,0.12133486230606572,0.29805658838280213,-364.03924561491544
2.286571861245982,-0.0002630890707902947,0.10747182089584596,0.19457747854129118,-361.90076799977663
2.271564114258288,-0.0007147371372763155,0.10283879977047648,-0.10400576596305403,-363.1917577249
2.2771265563996828,0.0001546273219245762,0.10658076225167143,0.0393838416814333,-361.8646587003959
2.2772813495580686,5.79452877051527e-05,0.10554940773197713,-0.005413836833549469,-361.5618752535501
2.2867914118516293,-0.0003219368916836914,0.10827813584840335,0.19475219260063786,-361.84164937371474
2.2653146406183633,-1.4359259768666134e-05,0.0961330809487075,-0.1680052557137148,-362.315311240126
2.269292684369009,-0.0005497683493682105,0.11582749271768737,-0.23962819001777563,-362.5937103154572
2.285614462702067,-0.0011525960328130655,0.10546447744859194,0.16322993405508354,-364.47292677468425
2.299087592051785,-0.000911107857454889,0.10963511017445436,0.3642156388680464,-363.65789795575233
2.270104297498839,0.0002939774559751454,0.09820947971750248,0.038657552413561655,-362.3936059411006
2.2739106474580715,-4.369083511723167e-05,0.10493686057187537,-0.03104791104975179,-361.225753656428
2.3022329566595054,-0.0010248181361388656,0.11833225035958662,0.2504998383532328,-363.3668226690723
2.272555262347885,-0.0002801867908917014,0.11093290829101964,-0.22417766273711795,-361.5400314389651
2.2746680855475416,-0.00029417866002369073,0.09983527051648429,0.1224433546546837,-361.80806254039027
2.3127482687053607,-0.0006363745882981063,0.1444840688037671,0.350022409841901,-367.1447322522017
2.273496331448057,-0.00013106837037366384,0.10114643497062799,0.05515045968317697,-361.4127622395045
2.2857311922518777,-0.00030081514790541433,0.10975223563528497,0.196730568640305,-361.82523525166414
2.2902026777185904,-0.0005204914116245791,0.11175519884691379,0.33743245418388046,-362.721668464816
2.256377862110592,-0.00014719641545686362,0.09241322933352153,0.15807121787367387,-364.09314771501374
2.2983042683452966,-0.0009089861092898197,0.1167373543101714,0.1573936610860491,-362.68634436289364
2.287332567471561,-0.0005330672562155377,0.10914883819182238,0.20502652205493746,-361.9410691968764
2.2801024925569813,-3.1283346389942315e-05,0.12388351422352015,0.10807592492236634,-362.8986706782754
2.3049818323410634,-0.0007169010273096525,0.11943212021501602,0.1469814505868418,-362.8650216168398
2.2938920900410418,-0.0007743654210678134,0.11053571707199307,0.16931452678375564,-362.1629231629741
2.3024012397908513,-0.00032234124965633767,0.11331102992829645,0.1744632468286337,-363.0893421660867
2.3093884013311112,-0.0006822025335359135,0.11409437198798793,0.17186343680344418,-362.911760385372
2.2614574776125473,-0.00015729081764494048,0.12433087027330722,0.10073535452342978,-363.2511534825275
2.261047468174585,-0.00015243907027440151,0.123317115918949,0.09339990306702671,-363.1074340967103
2.263623823370099,-0.00011623376349131654,0.12046057966365174,0.09271434146664875,-362.5078626020012
2.269304043095483,-0.0005397582931951234,0.1125165521997275,0.09036642884903094,-362.6168505701968
2.26550776625242,0.0001790846355649803,0.12171744592268614,0.09659599138991427,-362.49378734861034
2.2814285619739083,-0.0008530955868656378,0.1046820887565834,0.07567994001322736,-362.8114962589399
2.2547152314703247,0.000453579466222966,0.10764322902613718,0.15627848743259756,-361.7692103816441
2.2851869443940456,-0.00012356913139781572,0.10519440454815657,0.07137000528077447,-361.7413044221589
2.2768306147766,1.1169351897503434e-05,0.10934093007845545,0.099532625228032,-361.5594058866224
2.267532089427806,0.0005215482725969497,0.10705785603738754,0.11107736976195233,-362.60027309289046
2.2688177467472093,-0.00025342178410205074,0.10818391759728173,0.11439355166532991,-361.61932880301606
2.2527712423498123,0.0007504233503222587,0.10959440466837024,0.1668196294799225,-362.50297964848266
2.263375002483279,-9.892020471092441e-05,0.10948051537868597,0.1335992327565556,-361.67310616042585
2.265770946147791,0.0007437277742991676,0.10753771450958986,0.11922800171399102,-363.66326532552085
2.271566348900076,0.0003000676212066018,0.10782957305565946,0.11345821174967137,-362.01752603693524
2.26110118045024,0.0011576050799412532,0.1113291670228412,0.14723691027890917,-365.9934203295933
2.276438007525793,-0.00039240838128561567,0.10612768368336882,0.1069041805426368,-361.54454318392914
2.2793775286478297,0.00016039756320161366,0.10485397597672703,0.09872181389850379,-362.2413617492876
2.2668913711128753,-6.409005689883205e-05,0.10866495375523888,0.1365156024037646,-361.4739896917881
2.2691066736869523,0.00015939716975035963,0.10967983315933216,0.1377028307987794,-361.58957554414064
2.268819068244814,0.00011575185242695352,0.09583651697837481,0.07637375722465645,-362.2450887469108
2.2819548143289454,0.00023806523678474747,0.09421809101167695,0.07412194854539016,-364.4991491588852
2.2819495791629403,-0.0006776918424534062,0.11106240998324511,0.12678180956050222,-362.1811928739525
